# 0 mm feed length
# Feed offset: 1.1258 mm

Phi[deg],Theta[deg],dB(GainTotal)
24,-68,-1.10989
26,-68,-0.955201
28,-68,-0.80598
30,-68,-0.660759
32,-68,-0.518306
34,-68,-0.377695
36,-68,-0.238311
38,-68,-0.0998011
40,-68,0.0380169
42,-68,0.175274
44,-68,0.312168
46,-68,0.449052
48,-68,0.586477
50,-68,0.725178
52,-68,0.865985
54,-68,1.0097
56,-68,1.15691
58,-68,1.30789
60,-68,1.46238
62,-68,1.61962
64,-68,1.77828
66,-68,1.93655
68,-68,2.09226
70,-68,2.243
72,-68,2.3863
74,-68,2.51975
76,-68,2.64108
78,-68,2.74824
80,-68,2.83949
82,-68,2.91336
84,-68,2.96869
86,-68,3.00463
88,-68,3.02063
90,-68,3.01645
-90,-66,3.01963
-88,-66,3.00937
-86,-66,2.98302
-84,-66,2.94073
-82,-66,2.88266
-80,-66,2.80906
-78,-66,2.7203
-76,-66,2.61683
-74,-66,2.49925
-72,-66,2.36836
-70,-66,2.22507
-68,-66,2.07051
-66,-66,1.90594
-64,-66,1.73272
-62,-66,1.55227
-60,-66,1.36597
-58,-66,1.17511
-56,-66,0.980759
-54,-66,0.783739
-52,-66,0.584554
-50,-66,0.38338
-48,-66,0.180093
-46,-66,-0.0256856
-44,-66,-0.234508
-42,-66,-0.447005
-40,-66,-0.663786
-38,-66,-0.885331
-36,-66,-1.11189
-34,-66,-1.34339
-32,-66,-1.57929
-30,-66,-1.8185
-28,-66,-2.05928
-26,-66,-2.29905
-24,-66,-2.53438
-22,-66,-2.76089
-20,-66,-2.97327
-18,-66,-3.16543
-16,-66,-3.33078
-14,-66,-3.4627
-12,-66,-3.55513
-10,-66,-3.60328
-8,-66,-3.60429
-6,-66,-3.55769
-4,-66,-3.46555
-2,-66,-3.33231
0,-66,-3.16419
2,-66,-2.96856
4,-66,-2.75318
6,-66,-2.52553
8,-66,-2.29235
10,-66,-2.0593
12,-66,-1.83085
14,-66,-1.61023
16,-66,-1.39956
18,-66,-1.19991
20,-66,-1.01151
22,-66,-0.833944
24,-66,-0.666302
26,-66,-0.507387
28,-66,-0.35586
30,-66,-0.210381
32,-66,-0.0697046
34,-66,0.0672628
36,-66,0.201444
38,-66,0.333618
40,-66,0.464465
42,-66,0.594645
44,-66,0.724854
46,-66,0.855877
48,-66,0.988591
50,-66,1.12393
52,-66,1.26278
54,-66,1.40589
56,-66,1.55368
58,-66,1.70615
60,-66,1.86276
62,-66,2.02245
64,-66,2.18359
66,-66,2.34414
68,-66,2.50175
70,-66,2.65392
72,-66,2.79815
74,-66,2.93203
76,-66,3.05336
78,-66,3.16019
80,-66,3.25088
82,-66,3.32406
84,-66,3.37867
86,-66,3.41394
88,-66,3.42934
90,-66,3.42464
-90,-64,3.43558
-88,-64,3.42327
-86,-64,3.39455
-84,-64,3.34967
-82,-64,3.28893
-80,-64,3.21269
-78,-64,3.1214
-76,-64,3.01564
-74,-64,2.89614
-72,-64,2.76379
-70,-64,2.61969
-68,-64,2.46512
-66,-64,2.30152
-64,-64,2.13045
-62,-64,1.95354
-60,-64,1.77236
-58,-64,1.58834
-56,-64,1.40268
-54,-64,1.21622
-52,-64,1.02938
-50,-64,0.842141
-48,-64,0.654076
-46,-64,0.464365
-44,-64,0.271917
-42,-64,0.0754776
-40,-64,-0.126234
-38,-64,-0.334384
-36,-64,-0.549874
-34,-64,-0.773201
-32,-64,-1.00431
-30,-64,-1.24243
-28,-64,-1.48597
-26,-64,-1.73233
-24,-64,-1.97785
-22,-64,-2.21773
-20,-64,-2.44609
-18,-64,-2.65609
-16,-64,-2.84031
-14,-64,-2.99124
-12,-64,-3.102
-10,-64,-3.16705
-8,-64,-3.18295
-6,-64,-3.14884
-4,-64,-3.06661
-2,-64,-2.94063
0,-64,-2.77724
2,-64,-2.58395
4,-64,-2.36869
6,-64,-2.13914
8,-64,-1.90225
10,-64,-1.66391
12,-64,-1.42886
14,-64,-1.20064
16,-64,-0.981718
18,-64,-0.773603
20,-64,-0.576989
22,-64,-0.391929
24,-64,-0.217994
26,-64,-0.0544054
28,-64,0.0998348
30,-64,0.245852
32,-64,0.384825
34,-64,0.51794
36,-64,0.64637
38,-64,0.771279
40,-64,0.893831
42,-64,1.01522
44,-64,1.13667
46,-64,1.25947
48,-64,1.38487
50,-64,1.51409
52,-64,1.64817
54,-64,1.78785
56,-64,1.93346
58,-64,2.08481
60,-64,2.2411
62,-64,2.40101
64,-64,2.56266
66,-64,2.72379
68,-64,2.88192
70,-64,3.03443
72,-64,3.17878
74,-64,3.31257
76,-64,3.43364
78,-64,3.54011
80,-64,3.63041
82,-64,3.70326
84,-64,3.75764
86,-64,3.79284
88,-64,3.80835
90,-64,3.80394
-90,-62,3.80992
-88,-62,3.79663
-86,-62,3.76657
-84,-62,3.72009
-82,-62,3.65758
-80,-62,3.57952
-78,-62,3.4865
-76,-62,3.37921
-74,-62,3.25854
-72,-62,3.12554
-70,-62,2.98148
-68,-62,2.82782
-66,-62,2.6662
-64,-62,2.49839
-62,-62,2.32618
-60,-62,2.15133
-58,-62,1.97537
-56,-62,1.79955
-54,-62,1.62468
-52,-62,1.45107
-50,-62,1.27848
-48,-62,1.10614
-46,-62,0.932834
-44,-62,0.756983
-42,-62,0.576803
-40,-62,0.390466
-38,-62,0.196267
-36,-62,-0.00720173
-34,-62,-0.220877
-32,-62,-0.445057
-30,-62,-0.679239
-28,-62,-0.921956
-26,-62,-1.17064
-24,-62,-1.42151
-22,-62,-1.66951
-20,-62,-1.90838
-18,-62,-2.13081
-16,-62,-2.32883
-14,-62,-2.49432
-12,-62,-2.6198
-10,-62,-2.6992
-8,-62,-2.72859
-6,-62,-2.70677
-4,-62,-2.63535
-2,-62,-2.5185
0,-62,-2.36242
2,-62,-2.17451
4,-62,-1.96264
6,-62,-1.73446
8,-62,-1.49694
10,-62,-1.2561
12,-62,-1.01686
14,-62,-0.783055
16,-62,-0.557533
18,-62,-0.342241
20,-62,-0.13838
22,-62,0.0534682
24,-62,0.233219
26,-62,0.401178
28,-62,0.55796
30,-62,0.704421
32,-62,0.841608
34,-62,0.970729
36,-62,1.09313
38,-62,1.21027
40,-62,1.32373
42,-62,1.43517
44,-62,1.54633
46,-62,1.65896
48,-62,1.77475
50,-62,1.89523
52,-62,2.02164
54,-62,2.15482
56,-62,2.29508
58,-62,2.44211
60,-62,2.59499
62,-62,2.75217
64,-62,2.9116
66,-62,3.07088
68,-62,3.22738
70,-62,3.37842
72,-62,3.52141
74,-62,3.65396
76,-62,3.77392
78,-62,3.87947
80,-62,3.96906
82,-62,4.04146
84,-62,4.0957
86,-62,4.13109
88,-62,4.14714
90,-62,4.14361
-90,-60,4.13267
-88,-60,4.11937
-86,-60,4.08902
-84,-60,4.04204
-82,-60,3.97892
-80,-60,3.90025
-78,-60,3.80673
-76,-60,3.69922
-74,-60,3.57875
-72,-60,3.44655
-70,-60,3.30406
-68,-60,3.15292
-66,-60,2.99496
-64,-60,2.8321
-62,-60,2.66628
-60,-60,2.49934
-58,-60,2.33289
-56,-60,2.16814
-54,-60,2.00582
-52,-60,1.84607
-50,-60,1.68842
-48,-60,1.53179
-46,-60,1.37461
-44,-60,1.21493
-42,-60,1.05056
-40,-60,0.879285
-38,-60,0.69904
-36,-60,0.50809
-34,-60,0.305218
-32,-60,0.0898971
-30,-60,-0.137535
-28,-60,-0.37572
-26,-60,-0.622133
-24,-60,-0.872973
-22,-60,-1.12312
-20,-60,-1.36616
-18,-60,-1.59463
-16,-60,-1.80031
-14,-60,-1.97484
-12,-60,-2.11045
-10,-60,-2.20078
-8,-60,-2.2416
-6,-60,-2.23133
-4,-60,-2.17123
-2,-60,-2.06509
0,-60,-1.9187
2,-60,-1.73911
4,-60,-1.53385
6,-60,-1.31036
8,-60,-1.0755
10,-60,-0.835265
12,-60,-0.594728
14,-60,-0.357982
16,-60,-0.128225
18,-60,0.0921461
20,-60,0.301434
22,-60,0.498536
24,-60,0.682857
26,-60,0.854241
28,-60,1.01291
30,-60,1.15944
32,-60,1.29469
34,-60,1.41982
36,-60,1.53626
38,-60,1.64566
40,-60,1.74989
42,-60,1.85099
44,-60,1.95108
46,-60,2.05234
48,-60,2.15682
50,-60,2.26639
52,-60,2.38254
54,-60,2.50626
56,-60,2.63794
58,-60,2.77727
60,-60,2.92328
62,-60,3.07433
64,-60,3.22831
66,-60,3.38271
68,-60,3.53486
70,-60,3.68202
72,-60,3.82158
74,-60,3.95115
76,-60,4.06859
78,-60,4.1721
80,-60,4.26014
82,-60,4.33153
84,-60,4.3853
86,-60,4.42077
88,-60,4.43748
90,-60,4.43517
-90,-58,4.39796
-88,-58,4.38541
-86,-58,4.35571
-84,-58,4.30934
-82,-58,4.24686
-80,-58,4.16897
-78,-58,4.07648
-76,-58,3.97041
-74,-58,3.85192
-72,-58,3.72242
-70,-58,3.5835
-68,-58,3.43696
-66,-58,3.28476
-64,-58,3.12893
-62,-58,2.97147
-60,-58,2.81426
-58,-58,2.65886
-56,-58,2.50639
-54,-58,2.35744
-52,-58,2.21195
-50,-58,2.06921
-48,-58,1.92789
-46,-58,1.78615
-44,-58,1.64177
-42,-58,1.49233
-40,-58,1.3354
-38,-58,1.16872
-36,-58,0.990415
-34,-58,0.799137
-32,-58,0.594267
-30,-58,0.376063
-28,-58,0.145819
-26,-58,-0.0940042
-24,-58,-0.339672
-22,-58,-0.586136
-20,-58,-0.82709
-18,-58,-1.05515
-16,-58,-1.26223
-14,-58,-1.44005
-12,-58,-1.58091
-10,-58,-1.67839
-8,-58,-1.7281
-6,-58,-1.72816
-4,-58,-1.67938
-2,-58,-1.58498
0,-58,-1.45015
2,-58,-1.28133
4,-58,-1.08554
6,-58,-0.869828
8,-58,-0.640786
10,-58,-0.404344
12,-58,-0.16563
14,-58,0.0710533
16,-58,0.302189
18,-58,0.524982
20,-58,0.737283
22,-58,0.93752
24,-58,1.12464
26,-58,1.29807
28,-58,1.45767
30,-58,1.60372
32,-58,1.73689
34,-58,1.85823
36,-58,1.96914
38,-58,2.07135
40,-58,2.16688
42,-58,2.25799
44,-58,2.34708
46,-58,2.43659
48,-58,2.5289
50,-58,2.62614
52,-58,2.73005
54,-58,2.84183
56,-58,2.96201
58,-58,3.09041
60,-58,3.22611
62,-58,3.36755
64,-58,3.51262
66,-58,3.65884
68,-58,3.80354
70,-58,3.94401
72,-58,4.07765
74,-58,4.20206
76,-58,4.31513
78,-58,4.41505
80,-58,4.50031
82,-58,4.56972
84,-58,4.62234
86,-58,4.65748
88,-58,4.67469
90,-58,4.6737
-90,-56,4.60462
-88,-56,4.59333
-86,-56,4.56506
-84,-56,4.52032
-82,-56,4.45972
-80,-56,4.38406
-78,-56,4.29427
-76,-56,4.19146
-74,-56,4.07697
-72,-56,3.95231
-70,-56,3.81921
-68,-56,3.67957
-66,-56,3.53543
-64,-56,3.38884
-62,-56,3.24181
-60,-56,3.09613
-58,-56,2.95326
-56,-56,2.81415
-54,-56,2.67918
-52,-56,2.5481
-50,-56,2.41997
-48,-56,2.29327
-46,-56,2.16599
-44,-56,2.03578
-42,-56,1.90012
-40,-56,1.75654
-38,-56,1.60276
-36,-56,1.4369
-34,-56,1.25763
-32,-56,1.06434
-30,-56,0.857298
-28,-56,0.63776
-26,-56,0.408114
-24,-56,0.17196
-22,-56,-0.0658559
-20,-56,-0.299302
-18,-56,-0.521342
-16,-56,-0.724269
-14,-56,-0.900211
-12,-56,-1.04177
-10,-56,-1.14272
-8,-56,-1.19867
-6,-56,-1.20748
-4,-56,-1.16945
-2,-56,-1.08716
0,-56,-0.965021
2,-56,-0.80873
4,-56,-0.624643
6,-56,-0.419263
8,-56,-0.198849
10,-56,0.0308407
12,-56,0.264683
14,-56,0.498237
16,-56,0.72774
18,-56,0.950072
20,-56,1.16272
22,-56,1.36371
24,-56,1.55164
26,-56,1.72555
28,-56,1.88501
30,-56,2.03001
32,-56,2.16102
34,-56,2.27892
36,-56,2.38502
38,-56,2.481
40,-56,2.56891
42,-56,2.65105
44,-56,2.72994
46,-56,2.80817
48,-56,2.8883
50,-56,2.97265
52,-56,3.06318
54,-56,3.16128
56,-56,3.26771
58,-56,3.38248
60,-56,3.50486
62,-56,3.63346
64,-56,3.76632
66,-56,3.9011
68,-56,4.03522
70,-56,4.16606
72,-56,4.29108
74,-56,4.40793
76,-56,4.51452
78,-56,4.60906
80,-56,4.69004
82,-56,4.75627
84,-56,4.80682
86,-56,4.841
88,-56,4.85835
90,-56,4.85862
-90,-54,4.75647
-88,-54,4.74667
-86,-54,4.7204
-84,-54,4.67815
-82,-54,4.62059
-80,-54,4.54857
-78,-54,4.46312
-76,-54,4.36546
-74,-54,4.257
-72,-54,4.13936
-70,-54,4.01436
-68,-54,3.88393
-66,-54,3.7501
-64,-54,3.61489
-62,-54,3.48019
-60,-54,3.34765
-58,-54,3.21852
-56,-54,3.09355
-54,-54,2.97289
-52,-54,2.85605
-50,-54,2.74195
-48,-54,2.62892
-46,-54,2.5149
-44,-54,2.39752
-42,-54,2.27432
-40,-54,2.1429
-38,-54,2.0011
-36,-54,1.84718
-34,-54,1.67991
-32,-54,1.49881
-30,-54,1.30416
-28,-54,1.09724
-26,-54,0.880331
-24,-54,0.656859
-22,-54,0.431372
-20,-54,0.209489
-18,-54,-0.0022631
-16,-54,-0.196762
-14,-54,-0.366728
-12,-54,-0.50528
-10,-54,-0.60655
-8,-54,-0.666239
-6,-54,-0.682026
-4,-54,-0.65374
-2,-54,-0.583257
0,-54,-0.47418
2,-54,-0.331364
4,-54,-0.160422
6,-54,0.0327455
8,-54,0.242303
10,-54,0.462737
12,-54,0.689004
14,-54,0.916611
16,-54,1.14164
18,-54,1.36074
20,-54,1.57114
22,-54,1.77058
24,-54,1.95735
26,-54,2.13023
28,-54,2.28852
30,-54,2.43196
32,-54,2.56081
34,-54,2.67575
36,-54,2.77793
38,-54,2.8689
40,-54,2.95059
42,-54,3.02523
44,-54,3.0953
46,-54,3.16341
48,-54,3.23215
50,-54,3.30393
52,-54,3.38084
54,-54,3.46448
56,-54,3.5558
58,-54,3.65509
60,-54,3.76188
62,-54,3.87506
64,-54,3.99293
66,-54,4.11339
68,-54,4.23409
70,-54,4.35256
72,-54,4.46638
74,-54,4.57331
76,-54,4.6713
78,-54,4.7586
80,-54,4.83372
82,-54,4.89548
84,-54,4.94295
86,-54,4.97544
88,-54,4.99249
90,-54,4.99385
-90,-52,4.86194
-88,-52,4.85365
-86,-52,4.82972
-84,-52,4.79065
-82,-52,4.73712
-80,-52,4.67004
-78,-52,4.59047
-76,-52,4.4997
-74,-52,4.39921
-72,-52,4.29065
-70,-52,4.17584
-68,-52,4.0567
-66,-52,3.93517
-64,-52,3.81313
-62,-52,3.69229
-60,-52,3.57406
-58,-52,3.45945
-56,-52,3.34894
-54,-52,3.24245
-52,-52,3.13932
-50,-52,3.03832
-48,-52,2.93776
-46,-52,2.83557
-44,-52,2.72951
-42,-52,2.61727
-40,-52,2.49665
-38,-52,2.3657
-36,-52,2.22288
-34,-52,2.06719
-32,-52,1.89826
-30,-52,1.71648
-28,-52,1.52312
-26,-52,1.32038
-24,-52,1.11144
-22,-52,0.900503
-20,-52,0.692699
-18,-52,0.493944
-16,-52,0.310673
-14,-52,0.149466
-12,-52,0.0165783
-10,-52,-0.0825688
-8,-52,-0.143867
-6,-52,-0.164881
-4,-52,-0.145023
-2,-52,-0.0855159
0,-52,0.010834
2,-52,0.139996
4,-52,0.297123
6,-52,0.476946
8,-52,0.674106
10,-52,0.883394
12,-52,1.09993
14,-52,1.31925
16,-52,1.53739
18,-52,1.75087
20,-52,1.95676
22,-52,2.15262
24,-52,2.33653
26,-52,2.50706
28,-52,2.66328
30,-52,2.80476
32,-52,2.93152
34,-52,3.04404
36,-52,3.14324
38,-52,3.23049
40,-52,3.3075
42,-52,3.37634
44,-52,3.43932
46,-52,3.49893
48,-52,3.55768
50,-52,3.61796
52,-52,3.68192
54,-52,3.75127
56,-52,3.82717
58,-52,3.91016
60,-52,4.00011
62,-52,4.09623
64,-52,4.19719
66,-52,4.30123
68,-52,4.40628
70,-52,4.51014
72,-52,4.6106
74,-52,4.70555
76,-52,4.79306
78,-52,4.87145
80,-52,4.93927
82,-52,4.99535
84,-52,5.03877
86,-52,5.06886
88,-52,5.08515
90,-52,5.08738
-90,-50,4.93328
-88,-50,4.9263
-86,-50,4.90487
-84,-50,4.86947
-82,-50,4.82079
-80,-50,4.75972
-78,-50,4.68736
-76,-50,4.605
-74,-50,4.51413
-72,-50,4.41637
-70,-50,4.31348
-68,-50,4.20726
-66,-50,4.09949
-64,-50,3.99184
-62,-50,3.88577
-60,-50,3.7824
-58,-50,3.68245
-56,-50,3.58615
-54,-50,3.49318
-52,-50,3.40275
-50,-50,3.31356
-48,-50,3.22395
-46,-50,3.13196
-44,-50,3.03554
-42,-50,2.93261
-40,-50,2.82123
-38,-50,2.69976
-36,-50,2.56691
-34,-50,2.4219
-32,-50,2.26455
-30,-50,2.09536
-28,-50,1.91559
-26,-50,1.72733
-24,-50,1.53352
-22,-50,1.33797
-20,-50,1.14531
-18,-50,0.96079
-16,-50,0.790147
-14,-50,0.639228
-12,-50,0.513634
-10,-50,0.418294
-8,-50,0.35707
-6,-50,0.332438
-4,-50,0.345313
-2,-50,0.395033
0,-50,0.479503
2,-50,0.595456
4,-50,0.738773
6,-50,0.904815
8,-50,1.08872
10,-50,1.28564
12,-50,1.49092
14,-50,1.70023
16,-50,1.90963
18,-50,2.11563
20,-50,2.31523
22,-50,2.50589
24,-50,2.68557
26,-50,2.85269
28,-50,3.00616
30,-50,3.14537
32,-50,3.27013
34,-50,3.38073
36,-50,3.47784
38,-50,3.56257
40,-50,3.63641
42,-50,3.70115
44,-50,3.75888
46,-50,3.81185
48,-50,3.86241
50,-50,3.91283
52,-50,3.96523
54,-50,4.02136
56,-50,4.08253
58,-50,4.14952
60,-50,4.22251
62,-50,4.30108
64,-50,4.38431
66,-50,4.47082
68,-50,4.55893
70,-50,4.64676
72,-50,4.73238
74,-50,4.81389
76,-50,4.88953
78,-50,4.95772
80,-50,5.0171
82,-50,5.06654
84,-50,5.10515
86,-50,5.13225
88,-50,5.14738
90,-50,5.15031
-90,-48,4.985
-88,-48,4.97902
-86,-48,4.9601
-84,-48,4.92868
-82,-48,4.88542
-80,-48,4.83117
-78,-48,4.76702
-76,-48,4.69421
-74,-48,4.61416
-72,-48,4.52841
-70,-48,4.43856
-68,-48,4.34623
-66,-48,4.25297
-64,-48,4.16017
-62,-48,4.06899
-60,-48,3.98025
-58,-48,3.89438
-56,-48,3.81135
-54,-48,3.73068
-52,-48,3.65146
-50,-48,3.57242
-48,-48,3.49196
-46,-48,3.40834
-44,-48,3.31971
-42,-48,3.2243
-40,-48,3.12049
-38,-48,3.00692
-36,-48,2.88262
-34,-48,2.74704
-32,-48,2.60019
-30,-48,2.44266
-28,-48,2.27572
-26,-48,2.10133
-24,-48,1.92219
-22,-48,1.74175
-20,-48,1.56409
-18,-48,1.39387
-16,-48,1.23613
-14,-48,1.09601
-12,-48,0.978474
-10,-48,0.887963
-8,-48,0.828053
-6,-48,0.801189
-4,-48,0.808511
-2,-48,0.8498
0,-48,0.923554
2,-48,1.02717
4,-48,1.15719
6,-48,1.30958
8,-48,1.47997
10,-48,1.66391
12,-48,1.85703
14,-48,2.0552
16,-48,2.25461
18,-48,2.45183
20,-48,2.64386
22,-48,2.82814
24,-48,3.00257
26,-48,3.16549
28,-48,3.31569
30,-48,3.45238
32,-48,3.57523
34,-48,3.68429
36,-48,3.78002
38,-48,3.86327
40,-48,3.93522
42,-48,3.99742
44,-48,4.05163
46,-48,4.09986
48,-48,4.14419
50,-48,4.18674
52,-48,4.22947
54,-48,4.27415
56,-48,4.32215
58,-48,4.37443
60,-48,4.43145
62,-48,4.49316
64,-48,4.559
66,-48,4.62805
68,-48,4.69901
70,-48,4.77039
72,-48,4.8406
74,-48,4.90801
76,-48,4.97107
78,-48,5.02837
80,-48,5.07866
82,-48,5.12087
84,-48,5.15417
86,-48,5.1779
88,-48,5.19163
90,-48,5.19509
-90,-46,5.03173
-88,-46,5.02642
-86,-46,5.00991
-84,-46,4.98259
-82,-46,4.94505
-80,-46,4.89809
-78,-46,4.84272
-76,-46,4.78008
-74,-46,4.71146
-72,-46,4.63823
-70,-46,4.56179
-68,-46,4.4835
-66,-46,4.40464
-64,-46,4.32629
-62,-46,4.24928
-60,-46,4.17413
-58,-46,4.10101
-56,-46,4.02968
-54,-46,3.95955
-52,-46,3.88967
-50,-46,3.81881
-48,-46,3.74553
-46,-46,3.6683
-44,-46,3.58556
-42,-46,3.49584
-40,-46,3.39784
-38,-46,3.29052
-36,-46,3.17319
-34,-46,3.04555
-32,-46,2.90777
-30,-46,2.76055
-28,-46,2.60513
-26,-46,2.44337
-24,-46,2.27774
-22,-46,2.11132
-20,-46,1.94773
-18,-46,1.79106
-16,-46,1.64571
-14,-46,1.51619
-12,-46,1.40686
-10,-46,1.32169
-8,-46,1.26395
-6,-46,1.23598
-4,-46,1.23906
-2,-46,1.27328
0,-46,1.33761
2,-46,1.42999
4,-46,1.54755
6,-46,1.6868
8,-46,1.84386
10,-46,2.0147
12,-46,2.19527
14,-46,2.38171
16,-46,2.57038
18,-46,2.75798
20,-46,2.94159
22,-46,3.11868
24,-46,3.28714
26,-46,3.44526
28,-46,3.59176
30,-46,3.72572
32,-46,3.84664
34,-46,3.9544
36,-46,4.04923
38,-46,4.13173
40,-46,4.20282
42,-46,4.26372
44,-46,4.31592
46,-46,4.36113
48,-46,4.40116
50,-46,4.43788
52,-46,4.47312
54,-46,4.50854
56,-46,4.54553
58,-46,4.58517
60,-46,4.62813
62,-46,4.67465
64,-46,4.72455
66,-46,4.7773
68,-46,4.83201
70,-46,4.8876
72,-46,4.94282
74,-46,4.99637
76,-46,5.04694
78,-46,5.09333
80,-46,5.13444
82,-46,5.16931
84,-46,5.19717
86,-46,5.21741
88,-46,5.22961
90,-46,5.23352
-90,-44,5.08572
-88,-44,5.08082
-86,-44,5.06657
-84,-44,5.04329
-82,-44,5.0115
-80,-44,4.97191
-78,-44,4.92539
-76,-44,4.87294
-74,-44,4.81566
-72,-44,4.7547
-70,-44,4.69121
-68,-44,4.62626
-66,-44,4.56082
-64,-44,4.49566
-62,-44,4.43132
-60,-44,4.36803
-58,-44,4.30574
-56,-44,4.24408
-54,-44,4.18237
-52,-44,4.1197
-50,-44,4.05493
-48,-44,3.98681
-46,-44,3.91405
-44,-44,3.83536
-42,-44,3.74958
-40,-44,3.65573
-38,-44,3.55307
-36,-44,3.44116
-34,-44,3.31993
-32,-44,3.1897
-30,-44,3.05124
-28,-44,2.9058
-26,-44,2.75513
-24,-44,2.60149
-22,-44,2.44763
-20,-44,2.29677
-18,-44,2.15247
-16,-44,2.01859
-14,-44,1.89905
-12,-44,1.7977
-10,-44,1.71803
-8,-44,1.66301
-6,-44,1.63482
-4,-44,1.63478
-2,-44,1.66318
0,-44,1.71933
2,-44,1.80163
4,-44,1.90769
6,-44,2.03452
8,-44,2.17871
10,-44,2.33664
12,-44,2.50464
14,-44,2.6791
16,-44,2.85665
18,-44,3.03414
20,-44,3.20878
22,-44,3.37812
24,-44,3.54006
26,-44,3.6929
28,-44,3.83529
30,-44,3.96622
32,-44,4.08507
34,-44,4.19154
36,-44,4.28568
38,-44,4.36785
40,-44,4.43871
42,-44,4.49922
44,-44,4.55058
46,-44,4.59419
48,-44,4.6316
50,-44,4.66445
52,-44,4.69435
54,-44,4.72284
56,-44,4.75128
58,-44,4.78079
60,-44,4.81218
62,-44,4.84593
64,-44,4.88216
66,-44,4.92067
68,-44,4.96098
70,-44,5.00235
72,-44,5.04391
74,-44,5.08466
76,-44,5.12361
78,-44,5.15975
80,-44,5.19217
82,-44,5.22005
84,-44,5.2427
86,-44,5.25958
88,-44,5.27028
90,-44,5.27457
-90,-42,5.15465
-88,-42,5.15003
-86,-42,5.13789
-84,-42,5.11846
-82,-42,5.09217
-80,-42,5.05962
-78,-42,5.02151
-76,-42,4.97867
-74,-42,4.93196
-72,-42,4.8823
-70,-42,4.83054
-68,-42,4.77748
-66,-42,4.72377
-64,-42,4.66991
-62,-42,4.61615
-60,-42,4.56253
-58,-42,4.50882
-56,-42,4.45457
-54,-42,4.39908
-52,-42,4.3415
-50,-42,4.28083
-48,-42,4.21602
-46,-42,4.14601
-44,-42,4.06979
-42,-42,3.98649
-40,-42,3.89539
-38,-42,3.79604
-36,-42,3.68823
-34,-42,3.57206
-32,-42,3.44801
-30,-42,3.3169
-28,-42,3.17998
-26,-42,3.03889
-24,-42,2.89572
-22,-42,2.75293
-20,-42,2.61337
-18,-42,2.48019
-16,-42,2.35674
-14,-42,2.24645
-12,-42,2.15267
-10,-42,2.07847
-8,-42,2.02649
-6,-42,1.99873
-4,-42,1.99646
-2,-42,2.02009
0,-42,2.06918
2,-42,2.14246
4,-42,2.23797
6,-42,2.35314
8,-42,2.48501
10,-42,2.63037
12,-42,2.78592
14,-42,2.94837
16,-42,3.11459
18,-42,3.28166
20,-42,3.44693
22,-42,3.60804
24,-42,3.76298
26,-42,3.91004
28,-42,4.04784
30,-42,4.17532
32,-42,4.29175
34,-42,4.3967
36,-42,4.49004
38,-42,4.57195
40,-42,4.64286
42,-42,4.70348
44,-42,4.75475
46,-42,4.79781
48,-42,4.83395
50,-42,4.86456
52,-42,4.89106
54,-42,4.91483
56,-42,4.93716
58,-42,4.95916
60,-42,4.98171
62,-42,5.00545
64,-42,5.03072
66,-42,5.05761
68,-42,5.08594
70,-42,5.11533
72,-42,5.14521
74,-42,5.17491
76,-42,5.20369
78,-42,5.23079
80,-42,5.25548
82,-42,5.2771
84,-42,5.29506
86,-42,5.3089
88,-42,5.31825
90,-42,5.32287
-90,-40,5.24045
-88,-40,5.23615
-86,-40,5.22596
-84,-40,5.21008
-82,-40,5.18882
-80,-40,5.16264
-78,-40,5.13208
-76,-40,5.09776
-74,-40,5.06033
-72,-40,5.02042
-70,-40,4.97865
-68,-40,4.93552
-66,-40,4.89143
-64,-40,4.84661
-62,-40,4.80113
-60,-40,4.75485
-58,-40,4.70745
-56,-40,4.65843
-54,-40,4.60713
-52,-40,4.55279
-50,-40,4.49456
-48,-40,4.43157
-46,-40,4.36301
-44,-40,4.2881
-42,-40,4.20623
-40,-40,4.11694
-38,-40,4.01998
-36,-40,3.91534
-34,-40,3.80331
-32,-40,3.68444
-30,-40,3.55962
-28,-40,3.43009
-26,-40,3.29739
-24,-40,3.16345
-22,-40,3.03049
-20,-40,2.90105
-18,-40,2.7779
-16,-40,2.66396
-14,-40,2.56222
-12,-40,2.47558
-10,-40,2.40673
-8,-40,2.35796
-6,-40,2.33109
-4,-40,2.32727
-2,-40,2.34696
0,-40,2.38987
2,-40,2.45502
4,-40,2.54076
6,-40,2.64495
8,-40,2.76501
10,-40,2.89814
12,-40,3.04138
14,-40,3.1918
16,-40,3.34653
18,-40,3.50287
20,-40,3.65836
22,-40,3.81076
24,-40,3.95813
26,-40,4.0988
28,-40,4.23139
30,-40,4.3548
32,-40,4.46823
34,-40,4.57115
36,-40,4.66328
38,-40,4.74465
40,-40,4.8155
42,-40,4.87633
44,-40,4.92786
46,-40,4.97099
48,-40,5.00678
50,-40,5.03639
52,-40,5.06105
54,-40,5.08199
56,-40,5.10037
58,-40,5.11727
60,-40,5.13358
62,-40,5.15004
64,-40,5.16715
66,-40,5.18518
68,-40,5.20422
70,-40,5.22414
72,-40,5.24466
74,-40,5.26537
76,-40,5.28578
78,-40,5.30537
80,-40,5.32359
82,-40,5.33991
84,-40,5.35389
86,-40,5.36512
88,-40,5.37329
90,-40,5.37819
-90,-38,5.33951
-88,-38,5.33568
-86,-38,5.32734
