# 20240820
# TI IWR6843AOPEVM
# Copper corner reflector
# Cory roof
# Range: 3 m

Azimuth,Elevation,TX1RX1,TX1RX2,TX1RX3,TX1RX4,TX2RX1,TX2RX2,TX2RX3,TX2RX4,TX3RX1,TX3RX2,TX3RX3,TX3RX4
0.000000,-43.432541,(55299-137232j),(85120+134783j),(53041-126303j),(104802+179013j),(118247+118805j),(-178580+30580j),(110621+109162j),(-222592+25941j),(108634+116637j),(-172700+17148j),(92526+99727j),(-208266+22959j)
0.000000,-43.432541,(-29569-145016j),(146457+63901j),(-23665-135147j),(186120+92202j),(163170+37918j),(-136271+122985j),(152332+34390j),(-175935+139905j),(154397+41671j),(-136914+105159j),(133893+35558j),(-165038+131946j)
0.000000,-43.432541,(-60557-135227j),(156903+29638j),(-51832-126515j),(201469+48975j),(168709+3488j),(-108482+149066j),(156572+3973j),(-142493+173172j),(159408+10159j),(-112166+130274j),(137765+7238j),(-134415+162609j)
0.000000,-43.432541,(-122675-84951j),(149735-59001j),(-108700-83153j),(199463-62381j),(148463-81460j),(-19111+185289j),(137566-72778j),(-37177+220305j),(143504-69501j),(-32730+166803j),(123498-62766j),(-35744+209191j)
0.000000,-43.432541,(-139675-53006j),(131980-93833j),(-125368-54644j),(179856-107640j),(127432-113387j),(22915+184466j),(118303-100706j),(14124+221307j),(123784-99860j),(7165+167771j),(106731-88699j),(13055+212484j)
0.000000,-43.432541,(-147031+30248j),(59817-152068j),(-135565+21026j),(95237-186885j),(50267-163437j),(116499+146887j),(48682-145663j),(128415+179903j),(52438-147749j),(92362+136071j),(45245-131051j),(123120+174103j)
0.000000,-43.432541,(-135586+67584j),(18446-164310j),(-126306+54198j),(42993-205899j),(9379-171291j),(148432+115491j),(12204-152745j),(169520+143112j),(14166-155028j),(123309+107767j),(11631-138196j),(162402+138671j)
0.000000,-41.014507,(-102109+114413j),(-44515-161018j),(-97591+97308j),(-35636-208696j),(-51807-164604j),(178898+56859j),(-42476-147281j),(209876+72654j),(-41841-149445j),(152472+54578j),(-37957-133447j),(202134+72362j)
0.000000,-41.014507,(-46796+147173j),(-108665-129405j),(-49684+129034j),(-118367-175838j),(-111230-131458j),(185151-17931j),(-96719-117889j),(221755-17569j),(-98231-118636j),(161046-12921j),(-88817-107624j),(215376-13546j)
0.000000,-41.014507,(-43+155632j),(-145237-91144j),(-10333+139882j),(-167366-133071j),(-143667-94503j),(171308-71025j),(-126634-84647j),(207255-81263j),(-128927-83556j),(148285-60897j),(-116365-77604j),(202101-75912j)
0.000000,-41.014507,(26913+155069j),(-160181-65515j),(13082+138715j),(-187526-103893j),(-156533-71494j),(157393-96754j),(-138159-63912j),(191828-113959j),(-141082-61200j),(135667-85079j),(-126763-58324j),(187762-107449j)
0.000000,-41.014507,(55163+148271j),(-170738-33592j),(38046+135385j),(-204906-67901j),(-166203-43253j),(136596-121645j),(-146850-39757j),(169667-145001j),(-150617-34982j),(117192-109166j),(-135905-35667j),(166238-139001j)
0.000000,-41.014507,(91977+131160j),(-175319+10603j),(70259+121042j),(-215814-13319j),(-171567-2050j),(101245-151004j),(-152608-2630j),(128645-182884j),(-154733+3667j),(86131-134982j),(-142152-3129j),(128264-174903j)
0.000000,-41.014507,(95435+129423j),(-176765+14810j),(73662+120077j),(-217417-8016j),(-170863+1284j),(97519-152296j),(-151956-340j),(124630-184715j),(-154582+6275j),(82947-136890j),(-142116+668j),(124665-177955j)
0.000000,-41.014507,(142805+76318j),(-153120+90525j),(117081+76827j),(-198765+86790j),(-153422+73428j),(22770-178480j),(-137992+64195j),(34162-221570j),(-136817+72548j),(14491-157415j),(-129655+58931j),(37725-212118j)
0.000000,-41.014507,(153967+51580j),(-136792+115645j),(129084+55115j),(-182533+119444j),(-139131+97708j),(-7883-180054j),(-125559+85211j),(-3288-223785j),(-122827+94559j),(-12828-158028j),(-119228+78318j),(2170-215153j)
0.000000,-41.014507,(162349+12414j),(-104437+146832j),(136978+21299j),(-146156+160621j),(-111450+128694j),(-51526-171339j),(-100452+112837j),(-58387-215656j),(-95383+121749j),(-53283-149853j),(-96626+103746j),(-49524-208166j)
0.000000,-41.014507,(163666+6797j),(-98812+151962j),(137966+16208j),(-139287+167090j),(-106317+132569j),(-56867-168469j),(-96241+116741j),(-65553-213979j),(-90778+125350j),(-59329-148328j),(-93363+107101j),(-57158-205493j)
0.000000,-41.014507,(161104-33520j),(-59231+172462j),(137987-17269j),(-94516+196798j),(-72628+154041j),(-95491-149805j),(-66981+136347j),(-116286-192997j),(-58406+143639j),(-93695-129097j),(-66033+125307j),(-104510-185478j)
0.000000,-41.014507,(145849-77156j),(-9264+183619j),(127513-55830j),(-34877+216126j),(-27922+168235j),(-133665-117317j),(-27837+148174j),(-163585-153603j),(-16344+155358j),(-126821-97149j),(-30208+137284j),(-149998-149450j)
0.000000,-41.014507,(134770-95650j),(16194+183630j),(117943-73227j),(-5459+219886j),(-5857+169432j),(-147303-97514j),(-8456+150222j),(-182826-131463j),(5099+156259j),(-139657-78601j),(-12595+139167j),(-168447-127315j)
0.000000,-41.014507,(122399-112399j),(39217+181080j),(109202-87228j),(22624+219021j),(14038+169283j),(-157471-77879j),(9424+150065j),(-198217-107868j),(23264+155737j),(-148949-60397j),(3144+139383j),(-182944-105839j)
0.000000,-41.014507,(123658-111807j),(37999+182300j),(109399-86106j),(21084+219782j),(12551+169007j),(-158229-79090j),(7256+150550j),(-196768-108530j),(21842+155204j),(-148028-61988j),(2060+139670j),(-181559-108736j)
0.000000,-41.014507,(56798-157821j),(119814+144662j),(54340-128692j),(123862+184303j),(89608+142415j),(-174708+5267j),(76170+128128j),(-224640-4382j),(92813+126214j),(-161806+18728j),(63938+120544j),(-208722-8769j)
0.000000,-41.014507,(24371-167246j),(148138+117236j),(26124-137342j),(161158+155606j),(115708+122517j),(-169728+41255j),(99943+109976j),(-221682+40021j),(117926+105813j),(-155424+51436j),(86112+105332j),(-205915+34969j)
0.000000,-41.014507,(-3181-168212j),(165006+92581j),(3862-139976j),(185416+127655j),(134062+103233j),(-160647+68435j),(114504+93385j),(-212206+74449j),(132973+86907j),(-145576+76785j),(100709+88685j),(-197984+66976j)
0.000000,-41.014507,(-59643-159396j),(188643+32286j),(-43282-133786j),(219318+58123j),(159557+53674j),(-127040+117840j),(138443+49867j),(-175449+140669j),(155418+37847j),(-113052+122600j),(122447+51115j),(-163932+129435j)
