# 20240818
# TI IWR6843AOPEVM
# Copper corner reflector
# Hearst Mining Circle
# Range: 3 m

Azimuth,Elevation,TX1RX1,TX1RX2,TX1RX3,TX1RX4,TX2RX1,TX2RX2,TX2RX3,TX2RX4,TX3RX1,TX3RX2,TX3RX3,TX3RX4
1.790785,-22.024311,(-110450-279307j),(303657-196732j),(-80278-284517j),(346988-95350j),(-202612+222537j),(-282428-207227j),(-222350+180827j),(-205044-257628j),(-123003+253677j),(-317136-111351j),(-155800+232650j),(-258475-195710j)
1.790785,-22.024311,(-233982-194826j),(176337-323902j),(-210370-212215j),(257455-252330j),(-76937+292746j),(-347541-49944j),(-111387+263176j),(-301833-129424j),(8583+283496j),(-334723+49065j),(-33261+278618j),(-316658-56822j)
1.790785,-22.024311,(-305296-39168j),(-24471-372848j),(-295178-69101j),(83568-353888j),(85409+292015j),(-324170+137887j),(41084+285442j),(-327422+47088j),(153920+242932j),(-265341+214828j),(115109+259258j),(-300249+112941j)
1.790785,-22.024311,(-275062+143725j),(-235582-294178j),(-286120+113652j),(-136885-338487j),(234736+196650j),(-191738+297466j),(194912+214676j),(-244575+225863j),(264612+118827j),(-101901+327516j),(239179+152880j),(-186401+258259j)
1.790785,-22.024311,(-175240+257555j),(-347286-145303j),(-200719+236995j),(-283403-235421j),(299298+67181j),(-32617+351364j),(273989+102378j),(-112810+314713j),(292607-13997j),(59217+341134j),(284915+26619j),(-45068+312318j)
1.790785,-22.024311,(-41258+310665j),(-378672+28479j),(-75486+303591j),(-357954-82533j),(299284-70023j),(125484+330545j),(293012-27440j),(35693+333862j),(259895-139260j),(199529+281189j),(270182-99487j),(96131+298333j)
1.790785,-22.024311,(1867+314895j),(-372194+80739j),(-34419+312321j),(-366082-32954j),(290691-106595j),(165391+312422j),(288220-64207j),(77799+325983j),(240044-171142j),(234238+253584j),(256749-132245j),(132408+283942j)
1.790785,-22.024311,(174618+262838j),(-264833+273219j),(143299+282204j),(-324878+175317j),(188475-246565j),(308030+173223j),(208440-211228j),(242896+232083j),(112372-274828j),(334368+87831j),(145598-250982j),(264989+164286j)
1.790785,-22.024311,(229781+217381j),(-196546+326216j),(202692+243845j),(-277941+245403j),(131169-281048j),(336221+103105j),(160970-252631j),(287727+174230j),(52648-293394j),(344026+15539j),(90198-276898j),(292695+103320j)
1.790785,-22.024311,(273363+162935j),(-118506+363739j),(250881+195236j),(-217298+299123j),(70591-302989j),(350220+29207j),(105644-281925j),(318400+110333j),(-7291-298956j),(339560-54313j),(32603-290771j),(308318+39694j)
